tanggal,wp_id,omset,target_pajak,Pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor
2020-07-19,1051,6648620.011677242,749871.5344080793,36889.197799185036,0.6838176891187091,1,3,Cingambul,sector_hotel
2021-03-29,1654,8998229.820971474,757779.250010432,72463.83438566553,0.34624886984129466,5,1,Panyingkiran,sector_reklame
2024-03-07,1643,7861211.791904077,652604.2612557706,8366.475638598153,0.3683345309317466,3,4,Cigasong,sector_restoran
2024-04-18,1857,7831060.996329808,507536.49339977297,59150.77004727206,0.32112739723871336,10,4,Lemahsugih,sector_restoran
2022-04-05,1510,9279119.31190554,150821.0884040337,48240.93400391691,0.7149878435250399,10,3,Jatitujuh,sector_hotel
2020-04-20,1206,9900356.019483697,330365.19181834674,97797.998900755,0.17002393231406657,6,1,Kasokandel,sector_reklame
2022-05-13,1995,5854699.04641449,137778.87668441367,84636.1562109084,0.022895027509795135,4,1,Sukahaji,sector_reklame
2022-06-26,1991,1177927.998708541,725188.2297094909,45537.49426662111,0.6002344822552674,9,2,Palasah,sector_parkir
2024-11-07,1573,4645386.086976821,161068.54724598303,77536.76212812934,0.9429575510868634,7,2,Sindangwangi,sector_parkir
2024-04-16,1874,7897251.349970279,702411.4366215138,19384.570255248374,0.6133138378263416,4,4,Cikijing,sector_restoran
2023-05-17,1510,374480.715142307,692563.1342063088,56277.39910643863,0.7850924364114862,11,4,Cikijing,sector_restoran
2024-07-25,1997,663185.6397258758,459845.1745122976,7554.443651313947,0.6760628023713698,6,2,Bantarujeg,sector_parkir
2024-06-29,1643,764862.0455899312,136093.42546393425,34874.09432194314,0.502462286987786,2,1,Banjaran,sector_reklame
2020-02-02,1552,7337254.007450277,315486.02530790266,22663.631944054814,0.7212084777660075,3,3,Bantarujeg,sector_hotel
2021-07-08,1200,5061549.622775404,320773.0159664759,71919.09055098858,0.8258630826166696,11,3,Ligung,sector_hotel
2020-04-16,1610,3752089.6408538762,700684.7480101502,49060.06005231471,0.232484327729981,7,1,Dawuan,sector_reklame
2023-07-12,1822,1145608.7480911864,114629.27639431061,75131.94083691624,0.3427691756783141,11,4,Bantarujeg,sector_restoran
2020-08-13,1283,7349178.477038302,829239.5775698747,51578.01421938142,0.23148847517825102,12,3,Ligung,sector_hotel
2021-05-01,1356,3278096.124453907,761246.282895728,8739.79577094869,0.4576512260345366,4,1,Kasokandel,sector_reklame
2020-06-27,1046,2726708.293640205,187120.61125609966,73563.22820827943,0.8862139054075009,12,3,Maja,sector_hotel
2023-05-30,1136,6557960.095380154,719445.2173971105,83339.60347238179,0.35175502982697904,10,1,Lemahsugih,sector_reklame
2023-10-25,1129,5634207.836708734,668844.6682863539,90362.76946868797,0.38072222023924784,7,2,Banjaran,sector_parkir
2021-09-28,1194,3687865.353951686,748372.6793108154,57241.99533614014,0.8617635623252125,9,2,Panyingkiran,sector_parkir
2022-02-26,1628,6450725.960975322,189739.62689324576,75383.17736404955,0.5202205874372284,5,3,Kertajati,sector_hotel
2020-06-15,1363,2785093.05180277,158432.73183431214,75229.22925457444,0.5400945096509601,1,3,Rajagaluh,sector_hotel
2021-10-24,1431,7968819.589882835,237247.50193683145,15659.40100391454,0.8621931912988907,5,3,Dawuan,sector_hotel
2024-04-25,1068,2370257.608045774,366505.8314458267,16505.646677211116,0.49562146965521847,6,3,Argapura,sector_hotel
2020-10-26,1457,1672493.1842819548,793871.3160547654,7181.462030331699,0.6847419592831013,11,2,Leuwimunding,sector_parkir
2023-11-05,1539,7846150.154038861,738186.0135413711,32059.372150516116,0.0947882192153201,2,2,Sukahaji,sector_parkir
2020-02-04,1334,7108131.103909538,925526.1406862546,47403.507915332346,0.18684539599561645,8,1,Kadipaten,sector_reklame
2021-02-10,1525,1908125.8594478045,59570.92953951683,99789.99549014628,0.41033243870908315,2,3,Bantarujeg,sector_hotel
2024-03-05,1557,1250832.951630386,12544.724733171413,43156.23487261013,0.4998906771416761,9,2,Kasokandel,sector_parkir
2020-11-09,1982,8400150.976018252,699439.6908710983,72651.63459188635,0.9660763642238672,2,4,Sindang,sector_restoran
2022-03-26,1908,7788324.9737472115,280008.2082983715,69370.36292462621,0.9709451167173121,3,1,Panyingkiran,sector_reklame
2022-01-12,1015,3339847.999626676,334744.8166382837,20527.7468300329,0.8526851166039741,8,1,Rajagaluh,sector_reklame
2021-12-27,1989,6616154.34131233,547255.2238885977,5944.8644297986975,0.3224428469327188,11,1,Talaga,sector_reklame
2022-04-05,1935,1329185.846823327,103310.71000367172,54646.07447820539,0.9643880079241153,6,4,Ligung,sector_restoran
2023-01-29,1455,5119771.824572014,643051.7221315017,70060.52867221615,0.6924474560294505,1,4,Cingambul,sector_restoran
2021-07-22,1509,285429.89139815676,325822.2987849191,99825.35383960698,0.3990107265392264,4,4,Malausma,sector_restoran
2023-05-23,1208,3976858.621123399,633082.4091766906,35925.24412288896,0.7046581678149187,5,2,Lemahsugih,sector_parkir
2024-08-18,1157,840943.9325669104,834172.9061603125,89646.81975190157,0.02635750248866131,11,4,Ligung,sector_restoran
2021-07-29,1336,4803957.083553137,171940.22200409224,38255.05234133173,0.15469313545147145,3,1,Bantarujeg,sector_reklame
2020-03-02,1738,4274648.303843654,930942.2198216057,68972.22967220822,0.831388854440804,1,3,Ligung,sector_hotel
2021-01-03,1960,4499411.7637167545,531157.4529213813,59865.46775865349,0.6491179005044394,3,1,Sukahaji,sector_reklame
2023-10-23,1240,548779.8902751412,923004.8374087944,5392.581450929432,0.37055275427896517,9,1,Sukahaji,sector_reklame
2024-05-16,1057,3680001.7786901407,208522.35211957636,7931.003854328824,0.5056599738204915,2,2,Argapura,sector_parkir
2020-04-03,1983,7589190.106089174,604958.1019396334,2174.3325634736516,0.9060907281493094,1,1,Kadipaten,sector_reklame
2024-02-01,1815,3752252.296200839,404483.2302062811,37146.32505093955,0.6352623283842956,7,2,Sukahaji,sector_parkir
2022-09-10,1304,7180202.330834849,774447.9689648572,74605.52477172446,0.40416779109498696,7,2,Malausma,sector_parkir
2022-11-15,1344,3757839.363973959,606303.0342700831,17358.2638596732,0.12912339082355967,5,3,Talaga,sector_hotel
2023-12-29,1641,4290070.470752846,495020.94150136015,60624.71154155119,0.3008093336093054,2,1,Talaga,sector_reklame
2023-02-18,1728,5682531.917009735,913072.4210245777,28953.895225104683,0.9785568304686175,1,3,Jatitujuh,sector_hotel
2020-02-19,1013,9511751.174390117,377739.94710750855,79719.5631355093,0.44298943222325976,5,3,Kertajati,sector_hotel
2022-06-01,1358,1177718.4218018863,220760.2246932833,79859.77528539879,0.4771210692064123,10,1,Talaga,sector_reklame
2022-02-02,1376,425846.3097456194,608493.0856652396,77563.91004514572,0.5036120520730452,4,1,Cikijing,sector_reklame
2020-02-05,1242,6118776.119719447,624404.4087356409,52530.86802875754,0.885262982718729,9,4,Argapura,sector_restoran
2023-12-04,1992,9496061.180391422,439655.5269503035,28528.214336977184,0.6078890015414568,5,4,Jatitujuh,sector_restoran
2023-08-05,1144,9898259.012291677,487123.43364569294,80963.4599834756,0.6967402660874029,11,2,Cikijing,sector_parkir
2023-11-03,1890,4893226.049180818,959593.8608856,18691.44613773023,0.39551940712361294,10,1,Majalengka,sector_reklame
2020-04-09,1414,4734008.048742474,732953.0057054044,29046.984242662737,0.03879674240308461,12,2,Ligung,sector_parkir
2023-09-09,1393,6485141.330377442,111491.14973109443,18476.3758454461,0.9316631851004159,12,3,Cigasong,sector_hotel
2020-11-24,1837,5600784.096329201,212917.94079974038,67453.595022726,0.9496364041072424,2,3,Lemahsugih,sector_hotel
2024-07-29,1614,6377471.77037977,975601.0578011234,68654.97920877022,0.9496615228145706,4,4,Majalengka,sector_restoran
2021-12-06,1728,8752594.312825153,726739.0882397378,65285.74827939663,0.9442502157802494,12,2,Lemahsugih,sector_parkir
2020-08-08,1357,7488431.077927332,915130.0810185085,41618.58653978031,0.8170895216588654,9,1,Sumberjaya,sector_reklame
2024-12-19,1932,5019086.177699276,304557.60252473335,10107.08361942318,0.6877500896151636,8,1,Talaga,sector_reklame
2021-07-20,1575,4672458.144101679,742124.9932265057,91125.84149305061,0.8460648190846127,3,4,Banjaran,sector_restoran
2022-09-22,1157,6432057.310279849,714288.7058149879,50822.323304822596,0.6045407766110259,8,4,Sukahaji,sector_restoran
2022-10-18,1673,4611492.215760945,295395.2954539357,40756.52227161804,0.1430259177531034,2,2,Cigasong,sector_parkir
2020-04-19,1017,4632015.577529835,551265.5091252547,58923.60683550449,0.3973059833910068,3,4,Sumberjaya,sector_restoran
2020-05-28,1727,261428.42768639768,627787.696159025,19359.764538328673,0.9715819628532081,5,4,Banjaran,sector_restoran
2021-02-09,1830,1823234.9603323534,481650.67901663756,13341.623032576952,0.35762643545969974,11,4,Kertajati,sector_restoran
2024-12-05,1560,4936285.035957955,827351.5279513547,40611.96962364856,0.8691496345940558,12,3,Palasah,sector_hotel
2024-08-24,1567,8244269.244598654,833036.1727561915,22799.347340581062,0.10227935606712088,10,2,Malausma,sector_parkir
2021-11-29,1346,2859397.366598529,850749.9477532551,24504.60042426274,0.34084200395171493,10,1,Kadipaten,sector_reklame
2022-10-13,1057,5274169.987998376,803620.1455290647,89261.89762907509,0.3574437914801058,8,1,Cikijing,sector_reklame
2023-12-04,1154,3515124.6391163985,488595.3937199475,53122.841800863906,0.06108651767789036,1,2,Kasokandel,sector_parkir
2023-02-26,1566,1137559.4964419315,382056.8598508582,48398.559525902776,0.12790338688488742,4,4,Argapura,sector_restoran
2024-02-16,1486,9587154.982405877,831544.9074306561,68979.01141348688,0.2012335590105533,1,4,Bantarujeg,sector_restoran
2020-04-17,1852,8561271.315477988,490711.25709771056,95159.65655630629,0.8394374349020118,1,1,Majalengka,sector_reklame
2021-01-23,1530,877075.0022223734,247125.02722935387,11308.636590609352,0.07276797004040832,12,3,Talaga,sector_hotel
2021-02-28,1486,7225893.898436017,507836.1887898941,83370.1032542148,0.3057138923309433,5,2,Ligung,sector_parkir
2021-03-22,1150,3541041.053139252,142707.97209732287,58443.516068797806,0.02007325256337484,6,4,Leuwimunding,sector_restoran
2022-07-06,1358,9949013.089911746,691937.8611082,14701.918845802542,0.6986714679489945,1,3,Sukahaji,sector_hotel
2022-12-27,1367,3093745.346306879,336585.36034228245,29785.216937030265,0.624100059142946,11,3,Ligung,sector_hotel
2022-12-25,1619,2463510.609089739,261398.13964900686,48287.905504827475,0.6485324394326104,6,4,Maja,sector_restoran
2021-10-17,1046,5722116.428223511,956552.2374885103,69148.59674328455,0.38063895686747257,5,2,Cigasong,sector_parkir
2024-05-07,1206,8367749.017097721,777104.1147625493,24336.440993649878,0.21618514305489336,4,2,Palasah,sector_parkir
2024-07-21,1874,2005936.8310160001,787282.4332212077,53534.39366521223,0.7231170111531731,10,1,Sukahaji,sector_reklame
2024-03-07,1449,7123087.420221379,624098.2473099043,68498.69557884459,0.8130066940132882,5,1,Sumberjaya,sector_reklame
2024-03-07,1482,707925.1730971046,839333.6376997868,44929.20100966587,0.14721548311721977,8,2,Jatitujuh,sector_parkir
2020-11-16,1946,9197453.956793923,759403.3186822179,86316.29351590556,0.4919611336580471,9,4,Cingambul,sector_restoran
2021-12-19,1851,902641.669858258,599174.930429483,86958.9643737564,0.2562285251590739,11,2,Maja,sector_parkir
2021-12-28,1923,9150890.625807209,961163.2774498656,47122.05264228053,0.1764257925940724,12,1,Bantarujeg,sector_reklame
2021-08-02,1639,4958991.7695817575,192403.35473473862,97295.27846984907,0.7369820603600491,2,1,Jatitujuh,sector_reklame
2021-03-22,1696,4536102.016679606,943436.3392757563,7650.950731304186,0.5427159661181086,6,1,Cikijing,sector_reklame
2024-05-16,1569,9735740.087053727,402036.7238368661,435.90159446136846,0.2240234790548811,3,2,Cikijing,sector_parkir
2020-07-28,1142,9904803.359212369,528870.5844180852,38128.759554011514,0.3169000110994296,2,2,Kertajati,sector_parkir
2022-04-28,1399,6536763.447014019,123616.58022476464,60149.59643111368,0.966987134614465,12,4,Sumberjaya,sector_restoran
2021-01-04,1096,1358480.9893847802,540567.3314828691,62957.09572922112,0.8501927690614711,1,1,Argapura,sector_reklame
2024-05-06,1046,5111083.847986504,611595.5451063352,47696.92905575348,0.8811472754443971,4,3,Dawuan,sector_hotel
2024-07-09,1190,5338714.699461058,997703.8402667155,12575.842992740552,0.4654119761099009,8,3,Sukahaji,sector_hotel
2024-01-21,1139,5193019.638539567,975217.218660455,17132.702426610635,0.6275691912816663,3,4,Kasokandel,sector_restoran
2021-07-30,1614,5737969.201348096,966430.8945824129,85229.58358681572,0.3830000628023675,5,4,Kadipaten,sector_restoran
2024-07-23,1230,285374.6665644676,349039.6720419553,86804.3220607522,0.08693485593200163,10,1,Bantarujeg,sector_reklame
2021-11-19,1938,7141150.086557974,991275.2322462985,67422.46393228594,0.4070586175502147,5,2,Jatitujuh,sector_parkir
2022-02-28,1339,7152703.589334581,456022.6734435157,66455.37543066035,0.5980409456750733,5,2,Argapura,sector_parkir
2022-09-18,1924,1243150.7742610904,851984.4225031385,59808.44458997797,0.29427282806045013,11,3,Jatitujuh,sector_hotel
2020-06-11,1490,5745370.480213427,217103.64904995303,20372.295981628624,0.8494710689801416,9,1,Sindangwangi,sector_reklame
2022-09-03,1048,5726775.706114168,506327.34647694574,42882.24495596433,0.15958915758285264,8,3,Panyingkiran,sector_hotel
2023-09-17,1898,6856259.159884961,966046.0840314778,69619.87568119154,0.37345779854255073,8,3,Kasokandel,sector_hotel
2024-08-14,1623,945437.1521373027,947084.3655265041,53771.501973133534,0.1336548662709609,1,1,Dawuan,sector_reklame
2020-12-15,1452,6302382.741934354,684051.1429436053,1956.175372104408,0.41078381264537306,1,4,Talaga,sector_restoran
2024-11-06,1315,2879444.3123887777,798016.5082305068,95360.32499133782,0.049264691924527745,2,3,Maja,sector_hotel
2021-10-31,1321,5119329.605912102,177250.269905799,84497.12365195712,0.279823901111029,8,4,Dawuan,sector_restoran
2024-01-31,1086,7755903.171770359,721936.8909346733,26128.446909562812,0.4067279025625469,10,2,Lemahsugih,sector_parkir
2021-03-01,1893,7085894.769993831,618432.7575270369,61684.247623112984,0.48338370964392463,1,3,Kadipaten,sector_hotel
2020-11-22,1473,1277139.8750121344,92460.18401549484,92331.61443444595,0.5482593948903904,4,1,Majalengka,sector_reklame
2023-02-03,1281,5952729.392449126,114045.84758308658,9691.500110153773,0.2822412184920197,9,4,Bantarujeg,sector_restoran
2020-09-11,1838,9694253.656313311,109335.17413351062,50352.64513159039,0.5278109212687236,2,2,Dawuan,sector_parkir
2020-12-23,1763,1652017.4296165223,724632.5778950058,45678.67828204482,0.5139145753464393,3,2,Kasokandel,sector_parkir
2021-03-19,1073,8543780.168481607,142573.49303932488,41079.48002782488,0.32301627036744635,11,3,Lemahsugih,sector_hotel
2020-04-22,1452,7055225.997482392,468264.538843356,83575.30202840321,0.8318983273499134,6,2,Cikijing,sector_parkir
2022-11-19,1046,7762632.797806621,357624.82407187996,38126.55005507599,0.5501847153276295,11,1,Sumberjaya,sector_reklame
2021-06-07,1587,2891387.43871219,550953.6366294476,6459.966990776658,0.3389470215590795,10,3,Sindangwangi,sector_hotel
2021-11-19,1095,2950100.4008604405,706770.0107321835,6677.190442213819,0.9478651269599687,3,2,Palasah,sector_parkir
2022-09-17,1937,9069592.612187233,685037.8146841107,4370.186191808438,0.8466612889404495,4,1,Ligung,sector_reklame
2020-02-15,1030,3662337.1177163306,516004.3959984622,40973.62764521632,0.9827619334362828,9,4,Argapura,sector_restoran
2023-04-09,1533,723852.3678588237,464870.5387367751,71868.78714206615,0.6953115358989665,9,4,Cikijing,sector_restoran
2023-02-27,1016,6045907.365436556,398417.7795271365,20451.873946858494,0.3844406764509864,10,3,Lemahsugih,sector_hotel
2022-01-26,1211,1335694.9235142423,862048.0383560751,64682.20519111179,0.2880520600122222,5,1,Kadipaten,sector_reklame
2023-10-08,1659,7986302.789938292,331520.9530677723,68740.13836316005,0.6666846652377362,7,2,Cikijing,sector_parkir
2023-05-11,1234,6453289.780760468,260106.45534632736,25594.692189158235,0.9810084166703507,9,3,Sindangwangi,sector_hotel
2023-06-03,1391,8759792.401689962,743572.178161616,60095.70984045687,0.6304479293028104,8,3,Argapura,sector_hotel
2023-01-08,1353,7869888.772848089,360403.69823502976,68518.34716868206,0.8827987915799398,11,2,Kadipaten,sector_parkir
2023-08-26,1304,1209925.1185481418,847151.6011575111,46714.70091793236,0.33581239673729096,7,1,Malausma,sector_reklame
2022-11-24,1598,3872599.6967007807,328560.8299185076,33737.9880682815,0.41288424464951307,12,2,Sindang,sector_parkir
2021-07-17,1549,7768146.474154414,702242.8797500136,61953.2400022753,0.9072124871934598,8,4,Jatitujuh,sector_restoran
2020-06-09,1564,4231680.585336626,46063.89727905076,97786.92402407288,0.7592980349382407,5,3,Panyingkiran,sector_hotel
2024-06-07,1539,9726418.299321786,386177.3172302097,42741.45679596091,0.9815962171642267,5,4,Bantarujeg,sector_restoran
2022-04-19,1588,7383830.453945147,343886.94479258393,39234.33611888359,0.7770165676349196,5,3,Palasah,sector_hotel
2023-12-29,1924,253449.17523417814,816862.0605366474,46480.26355236872,0.4540305501460494,1,2,Palasah,sector_parkir
2021-06-21,1508,8811858.34645228,967088.3478250818,7714.217505160317,0.5357573396241394,6,1,Banjaran,sector_reklame
2020-08-12,1711,1097967.3701987201,461420.39541626844,55361.01163917186,0.9015103375385053,5,2,Majalengka,sector_parkir
2024-01-09,1394,1491184.86938285,825011.4408766043,32936.868983004635,0.5561302687370675,8,4,Maja,sector_restoran
2023-09-02,1430,7371474.766049404,699995.0062564077,12230.070020893121,0.26284340042280074,8,1,Rajagaluh,sector_reklame
2024-08-16,1684,8663188.738361754,967418.6016760295,46679.0484376256,0.44126361464224995,2,1,Kadipaten,sector_reklame
2023-12-08,1785,5409861.316205604,811297.4058284819,438.0602587403449,0.5211528289606268,11,3,Rajagaluh,sector_hotel
2020-04-04,1561,2961592.356163214,78400.58789776679,40238.34599175962,0.10575263521561826,6,1,Maja,sector_reklame
2023-06-02,1856,3578023.898006438,713568.440659854,10662.953265852404,0.7463250475103613,12,3,Cikijing,sector_hotel
2024-12-07,1176,3494604.3630009545,535964.2157069512,2526.841069638051,0.11826039402142327,11,1,Panyingkiran,sector_reklame
2022-08-06,1405,3334113.227714171,17419.621874394838,82465.05711982575,0.4108685362351176,10,1,Bantarujeg,sector_reklame
2021-07-06,1300,2504805.751034333,252061.64576671823,91633.25544793521,0.8065762171250005,10,3,Bantarujeg,sector_hotel
2021-10-06,1444,6127784.2368294075,921833.4897818661,20846.697371074755,0.47289465799716396,6,1,Banjaran,sector_reklame
2020-03-06,1738,9014012.653794166,926135.3114139662,53975.8965570427,0.8435953645213229,3,2,Rajagaluh,sector_parkir
2023-11-21,1126,3140115.889525078,799051.6097404337,27868.019897385395,0.34846250883555385,1,1,Cigasong,sector_reklame
2023-05-18,1348,1948273.5448679796,981797.8236747114,49408.386123350996,0.9580599310584511,7,4,Sindang,sector_restoran
2024-02-06,1020,8401918.897077106,806738.6793995807,43719.46895732661,0.21737374748718322,10,3,Malausma,sector_hotel
2021-10-26,1710,7443654.975808063,11193.983097959946,26978.20040254052,0.047881503539408295,5,3,Banjaran,sector_hotel
2021-11-14,1700,9315286.612443114,288546.5059612103,70069.31860556624,0.8737022775605143,12,2,Sukahaji,sector_parkir
2022-06-28,1843,1738645.3824886053,31593.558055525104,12736.446836093397,0.7546806887909041,12,4,Cingambul,sector_restoran
2022-04-16,1419,1528088.009754256,95013.86076882189,5401.970938919576,0.23966399869669908,10,1,Bantarujeg,sector_reklame
2021-07-24,1151,5460151.003619467,219621.9761338253,76790.77576042419,0.9848941910653072,5,2,Rajagaluh,sector_parkir
2021-11-26,1159,6182893.182867443,504054.98777919693,66626.41011894592,0.5072573279758426,11,1,Bantarujeg,sector_reklame
2024-02-22,1858,4853717.074409937,847684.4714585557,49902.759802225155,0.9515547857427219,8,2,Banjaran,sector_parkir
2020-06-28,1479,6029769.699606367,862104.7894009509,46832.198070206905,0.5099784836731293,12,3,Bantarujeg,sector_hotel
2022-04-13,1442,1885759.7118632062,616585.6566987392,49791.39681119348,0.4771558409035781,5,4,Majalengka,sector_restoran
2024-03-27,1095,4848176.166224426,928247.7631271688,43758.70520225742,0.4546471517730204,5,3,Leuwimunding,sector_hotel
2024-01-22,1351,6615116.353302712,500562.2642636179,39349.940353534796,0.3415265233716207,1,2,Dawuan,sector_parkir
2022-12-27,1985,4383793.847562167,889147.0080890683,50019.09122832342,0.5383644822047862,2,1,Sindang,sector_reklame
2023-09-14,1074,6826528.624584319,454611.1910756801,52898.66559886007,0.4580291153290822,5,4,Rajagaluh,sector_restoran
2020-07-20,1877,4566793.677483012,277947.7824144604,69221.04117695373,0.046379407857318596,7,1,Cingambul,sector_reklame
2024-02-07,1593,3402635.8503385447,916496.5051823272,71149.59535732886,0.2678308810892675,3,3,Jatitujuh,sector_hotel
2024-03-21,1639,3105689.966162214,388547.14060319046,37825.14510600045,0.22099157210450282,12,1,Palasah,sector_reklame
2022-11-04,1358,4167930.383987021,503900.70473561715,41412.69822207453,0.8687612462978559,1,2,Palasah,sector_parkir
2022-12-01,1132,328587.26455378823,329531.77189814654,37432.34725664868,0.602881277454573,11,4,Kertajati,sector_restoran
2021-06-26,1399,6718398.870616525,663174.7626904391,53699.92378520846,0.7660462694452301,12,4,Cikijing,sector_restoran
2022-09-08,1138,8466545.845704593,995036.1937810294,45390.01843762811,0.9572577773717877,2,4,Cikijing,sector_restoran
2024-09-12,1245,3610808.234986874,26488.035315904872,88970.68666730574,0.6475988798011459,3,2,Leuwimunding,sector_parkir
2022-02-12,1290,555728.0478030137,899948.1580010944,69666.49056495562,0.9827838914906969,12,1,Majalengka,sector_reklame
2023-08-05,1111,9869078.414117021,4922.130932276137,89875.77273706911,0.3186464111356083,9,4,Maja,sector_restoran
2024-04-05,1714,2710612.728965563,364863.6532650649,70942.78545678662,0.19440451048976493,8,3,Cigasong,sector_hotel
2021-11-24,1169,1353549.1047386527,169438.19948322477,97102.11563752903,0.4092767891129823,4,3,Sumberjaya,sector_hotel
2024-09-15,1598,3760549.828932977,757584.4388918788,63610.10414770138,0.47609142078644995,8,3,Jatitujuh,sector_hotel
2023-06-21,1630,7411714.702272211,51560.229916416305,96358.65880248917,0.8964079274240592,9,3,Bantarujeg,sector_hotel
2024-08-11,1609,3009774.3092166004,553931.4686307436,15901.172051901665,0.5643410346463096,3,3,Rajagaluh,sector_hotel
2024-11-26,1239,5789561.718802929,295631.20771146734,5342.520314857445,0.29925918942383684,6,2,Cikijing,sector_parkir
2021-09-03,1336,4214043.944927707,134536.57861583744,57954.60600186554,0.7452079400388456,8,1,Sindangwangi,sector_reklame
2024-05-09,1137,1265863.5235385231,772046.3938905381,98350.97125939751,0.5107736177676803,10,2,Sukahaji,sector_parkir
2024-09-17,1593,3369841.4236718914,218199.41742100145,41818.76420550944,0.17051062582241847,7,3,Sumberjaya,sector_hotel
2024-06-09,1235,7276218.00656926,224451.53684288397,21283.131883076665,0.5810515897153397,9,3,Dawuan,sector_hotel
2023-04-12,1647,6158838.583581313,275801.7083527851,52201.990774432044,0.912280591439211,7,4,Malausma,sector_restoran
2024-04-06,1793,1285805.960847254,587179.9970641994,64914.98259543097,0.8441963913010619,1,4,Sukahaji,sector_restoran
2024-03-12,1002,1716891.8561716548,660006.2657590575,31586.351682037308,0.5909418729089778,9,1,Jatitujuh,sector_reklame
2020-08-31,1570,6443260.25714371,18584.921177643617,71505.45891407602,0.38331234214613824,12,1,Kasokandel,sector_reklame
2020-02-29,1115,8152812.601776602,242627.76647767652,97513.93925386801,0.09610896355356904,5,1,Leuwimunding,sector_reklame
2020-04-13,1471,3559797.509985876,431539.87166277756,89706.61585889063,0.47495243409830756,6,2,Malausma,sector_parkir
2021-10-12,1130,5993576.443250157,332644.9752090719,29229.37881386831,0.7545586431542833,2,4,Lemahsugih,sector_restoran
2023-08-19,1933,1789371.5286458423,884286.4878523751,32739.695946145373,0.3666709825356805,2,1,Cingambul,sector_reklame
2024-08-21,1897,3182625.7353627062,787921.0221555324,37216.9683225139,0.24309235729614778,4,4,Lemahsugih,sector_restoran
2022-10-07,1482,300675.03616322076,626264.3253232887,39515.82256152517,0.9320659220782439,4,4,Talaga,sector_restoran
2024-11-02,1400,7705931.883215274,338704.37358104275,10121.917969408614,0.8233401434534126,5,4,Argapura,sector_restoran
2020-03-17,1200,4069997.215752371,700971.6725013136,76220.08760504,0.6418928632259432,7,4,Kasokandel,sector_restoran
2022-11-07,1291,8179643.179174144,843794.3748329487,36597.39243470898,0.1454155104813142,11,4,Dawuan,sector_restoran
2024-04-06,1341,7112892.66062499,595235.5469816277,87994.01567287468,0.1534597520021113,12,4,Kadipaten,sector_restoran
2023-04-22,1990,8304568.230711921,784677.0054264858,92701.36824969886,0.11218739554122117,1,2,Banjaran,sector_parkir
2024-08-07,1609,2928020.8288705396,749355.8564383481,2540.6877998380423,0.6201337002238158,10,3,Maja,sector_hotel
2024-04-22,1215,1932576.431235668,572165.5738491619,98851.4566858278,0.12440716850860264,4,4,Cikijing,sector_restoran
2023-07-28,1635,9721866.258251539,312871.03360468947,71031.27087686844,0.8442009268740067,9,2,Maja,sector_parkir
2023-08-04,1584,7201545.091704608,746036.3758432706,52087.183376696936,0.9930353518011289,8,1,Sindangwangi,sector_reklame
2024-08-05,1365,8357018.452474036,207589.56999124883,39013.80807641807,0.3726847028615786,3,2,Talaga,sector_parkir
2024-03-28,1889,230020.39972834388,779708.8581250622,51899.96144771032,0.4591331484974265,6,2,Maja,sector_parkir
2021-11-28,1641,3609170.040929277,804742.1454503905,32530.0099254466,0.714550505215822,11,2,Ligung,sector_parkir
2024-02-06,1468,7453885.236715584,822322.7346908028,62306.51258828517,0.9377814762625082,9,4,Jatiwangi,sector_restoran
2022-08-03,1417,872030.0466008348,473443.05500747915,9388.729616834644,0.8951528358208213,8,1,Argapura,sector_reklame
2020-09-23,1026,5716665.302732463,193288.28700265125,62150.14803088984,0.0670159104623501,7,2,Jatiwangi,sector_parkir
2022-02-19,1676,4347820.397804532,100623.87646600266,27606.950528830566,0.17738108453119739,7,1,Kasokandel,sector_reklame
2021-08-31,1454,274403.4206969622,743617.8892374363,1861.719422329402,0.7570512265722144,1,2,Cikijing,sector_parkir
2022-08-03,1917,2436158.2134825685,886375.1231452833,55315.30603967147,0.6920041769521228,5,4,Cingambul,sector_restoran
2023-10-12,1579,2919440.6917604706,651187.5204780698,57886.93080968437,0.14188640809972203,7,2,Jatitujuh,sector_parkir
2022-10-21,1013,1207413.4688285924,145015.90032798122,42714.24357068245,0.507043936181552,2,2,Ligung,sector_parkir
2022-11-16,1097,6352215.406452338,934961.5520690564,7321.394631776654,0.7830064847744427,6,1,Maja,sector_reklame
2021-07-01,1278,2499738.9748937013,989112.9125247803,89344.96098513874,0.22659287544006673,2,1,Malausma,sector_reklame
2020-06-08,1939,2848433.046231945,433945.231324987,61181.9376420661,0.8725747593773197,3,1,Kertajati,sector_reklame
2022-07-25,1489,8992562.122181458,595230.4639844975,11659.758626940062,0.06244205707216429,1,3,Sindangwangi,sector_hotel
2021-02-02,1984,4724518.617662081,777451.2914816561,51141.96460175535,0.7843731342173932,3,1,Cigasong,sector_reklame
2021-06-26,1960,3982068.6549957963,736653.4002599947,49775.7061632523,0.6196607107919716,7,2,Sumberjaya,sector_parkir
2020-05-06,1882,7266323.279315701,967819.4047415158,6134.146692413405,0.32204735318780564,5,3,Sindang,sector_hotel
2024-12-02,1758,9105176.58914083,115768.20798771012,60725.28438993445,0.7237232228584922,4,1,Maja,sector_reklame
2022-10-05,1623,347859.72875069396,581144.1412766629,80851.80725226429,0.784542137199648,12,4,Sindangwangi,sector_restoran
