tanggal,wp_id,omset,target_pajak,pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor,kode_kecamatan_2,kode_kecamatan_3,kode_kecamatan_4,kode_kecamatan_5,kode_kecamatan_6,kode_kecamatan_7,kode_kecamatan_8,kode_kecamatan_9,kode_kecamatan_10,kode_kecamatan_11,kode_kecamatan_12,kode_kecamatan_13,kode_kecamatan_14,kode_kecamatan_15,kode_kecamatan_16,kode_kecamatan_17,kode_kecamatan_18,kode_kecamatan_19,kode_kecamatan_20,kode_kecamatan_21,kode_kecamatan_22,kode_kecamatan_23,kode_kecamatan_24,kode_kecamatan_25,kode_kecamatan_26
2023-01-30,1806,4444648.92,21442107.45,5906535.67,0.275464,10,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-17,1738,646584430.02,58235330.55,7362395.71,0.126425,1,4,Cikijing,sector_restoran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,1409,915688815.44,81866672.1,2973242.34,0.036318,12,2,Talaga,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-19,1179,934604298.13,7722515.35,2976378.64,0.385416,5,3,Talaga,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-12,1531,721828335.45,58598018.16,7370020.91,0.125773,4,4,Dawuan,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,1385,1561850.81,8347304.62,8982396.73,1.076083,1,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-12,1530,468390825.5,91767887.65,9936557.04,0.108279,6,1,Lemahsugih,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-03-11,1468,186945336.97,94624971.67,7445230.22,0.078681,5,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-04,1824,206065572.33,34692549.33,8441035.48,0.24331,11,1,Dawuan,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,1985,614905920.06,45169890.88,5231505.5,0.115818,7,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-17,1583,28792093.17,7014030.95,6580794.12,0.938233,3,1,Banjaran,sector_reklame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-12,1900,523857439.93,98705268.51,4424601.49,0.044826,9,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,1435,968686452.56,15827209.77,6855292.49,0.433133,3,4,Cingambul,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-10,1337,608384195.6,75272888.4,2000927.58,0.026582,11,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,1021,749062558.19,89066386.89,7646308.02,0.08585,9,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,1590,783412648.05,25713229.13,9671295.97,0.376121,10,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-04,1252,202806901.01,35666369.22,5375636.82,0.15072,2,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-05-27,1367,30793510.24,98517055.12,9873624.38,0.100222,9,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-09-13,1528,632360865.25,67180544.34,4925824.14,0.073322,12,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,1139,738684089.59,25515084.69,6530148.61,0.255933,7,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28,1169,233373883.88,82686321.56,8123905.58,0.09825,5,3,Dawuan,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,1214,232469350.33,26692640.76,8637505.85,0.323591,10,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-09-13,1089,51697220.18,52865105.89,1648184.61,0.031177,9,4,Cingambul,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-13,1194,279108014.46,21048558.49,143026.82,0.006795,9,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-24,1189,601048504.53,77864798.09,4509505.64,0.057915,1,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,1077,966929757.43,33222861.23,8607613.93,0.259087,1,4,Sumberjaya,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-08-21,1837,436305988.42,60335080.7,3835322.22,0.063567,2,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-15,1111,230027403.33,80666055.61,4252187.56,0.052713,7,1,Sindang,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-27,1075,412702253.46,9847526.6,9592679.87,0.974121,3,1,Banjaran,sector_reklame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,1065,637319509.19,26804831.16,8673691.0,0.323587,6,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,1568,310279114.94,77646702.2,5338821.33,0.068758,2,1,Panyingkiran,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,1750,830599179.25,72775071.62,352767.14,0.004847,5,3,Cigasong,sector_hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,1975,202349738.73,60392659.54,9385290.47,0.155404,9,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,1462,616207742.47,13441717.52,87002.76,0.006473,5,3,Ligung,sector_hotel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,1415,661533110.2,37508016.46,790174.69,0.021067,1,1,Banjaran,sector_reklame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,1802,168294111.34,272272.97,5798669.63,21.297265,4,4,Talaga,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-07-28,1310,325151476.33,40132398.48,6168822.74,0.153712,6,1,Dawuan,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,1141,752303834.69,16645026.21,8420843.57,0.505907,12,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,1154,879166471.8,62751239.71,6720158.92,0.107092,1,1,Cikijing,sector_reklame,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28,1886,350548846.21,2811024.42,9531166.3,3.390638,4,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-02-18,1096,418998657.06,55961402.76,8390842.45,0.14994,1,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04-24,1412,43807531.17,27121599.64,5335000.91,0.196707,3,1,Argapura,sector_reklame,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,1932,809707338.37,12983048.71,6953496.61,0.535583,9,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-17,1981,324787220.32,66963222.58,1968982.9,0.029404,10,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,1063,402583269.54,54806706.85,6994305.06,0.127618,6,1,Rajagaluh,sector_reklame,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,1147,482317989.25,21851135.16,3236961.69,0.148137,3,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,1170,136978861.02,89994320.4,3819496.51,0.042442,10,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-05-16,1946,989400507.66,75416423.62,6638422.57,0.088024,4,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,1662,817886724.86,99818343.68,1674549.11,0.016776,11,4,Dawuan,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,1090,505165665.26,20070703.6,3241792.77,0.161519,11,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,1849,700752831.88,48403422.29,2189385.03,0.045232,7,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-27,1058,800543924.46,47539103.82,377368.56,0.007938,3,3,Ligung,sector_hotel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,1607,55142661.95,41555252.34,741483.25,0.017843,10,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-15,1690,288083508.11,83033001.03,8985002.94,0.10821,7,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-01-16,1654,669081091.76,13916567.72,580882.52,0.04174,11,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,1656,710425936.74,52567809.22,7886924.98,0.150033,1,1,Cigasong,sector_reklame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,1520,70785651.38,46689044.07,5640079.88,0.120801,3,4,Talaga,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-18,1156,515710631.88,7604602.51,235975.41,0.031031,2,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,1085,229951754.48,1882344.01,9082544.71,4.825125,8,3,Cingambul,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-07,1793,762643641.29,20798167.72,9721275.39,0.46741,3,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-25,1904,989439686.44,72175332.94,2231439.67,0.030917,12,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-15,1412,484814385.52,77566093.76,7906765.79,0.101936,9,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30,1353,119019895.77,1614891.84,6585737.17,4.078129,7,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-08,1164,890412960.3,22504685.67,7438971.74,0.330552,6,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,1194,461080445.79,94721343.21,7454002.66,0.078694,9,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,1638,776174310.25,96090008.35,2998638.01,0.031207,2,1,Majalengka,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-12,1898,927072225.74,95162084.7,6654015.67,0.069923,2,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,1548,297051243.77,87442315.72,6229796.65,0.071245,4,1,Cikijing,sector_reklame,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-06,1360,854510183.32,88647595.08,3964128.29,0.044718,12,1,Jatitujuh,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-30,1823,997710375.45,59039554.36,5288804.24,0.089581,2,3,Lemahsugih,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-08-08,1240,866693137.2,9130695.69,6291118.02,0.689008,8,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-07-05,1347,818689340.54,2462864.68,8408289.39,3.414028,8,3,Cingambul,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-23,1668,712244010.32,50399034.81,7827541.81,0.155311,11,1,Argapura,sector_reklame,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-24,1231,744664632.8,46391699.19,2086465.14,0.044975,10,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-07,1546,793127595.83,77209386.91,7820444.36,0.101289,9,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,1574,177836088.7,59307252.36,5498185.35,0.092707,5,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-03,1994,856544375.67,93549142.22,6034693.63,0.064508,4,4,Malausma,sector_restoran,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,1264,416794353.17,7280761.37,5730347.52,0.787053,8,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-08,1596,267705564.44,76035222.34,5983586.86,0.078695,7,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-05-08,1479,560904467.67,50226990.53,6621861.23,0.131839,8,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-22,1705,19657758.46,45508186.09,1284494.5,0.028226,1,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,1624,710646456.0,82110281.31,3488700.02,0.042488,4,3,Malausma,sector_hotel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,1041,785673683.64,94836791.34,5494632.93,0.057938,10,2,Lemahsugih,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-09-14,1448,815160362.03,620820.58,4985357.83,8.030272,11,1,Malausma,sector_reklame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,1009,476426600.57,13378086.12,6189596.58,0.462667,10,1,Cikijing,sector_reklame,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,1028,852502967.55,80180590.26,1760672.24,0.021959,8,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-06-30,1320,344909937.11,81594882.37,790018.51,0.009682,2,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,1213,969828911.83,52292225.17,5764988.67,0.110246,2,3,Talaga,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-01-08,1235,681579010.25,70076600.67,4087411.69,0.058328,4,4,Cikijing,sector_restoran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,1366,963287577.68,98890906.71,6814851.38,0.068913,5,1,Majalengka,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-22,1518,456231748.06,48237922.87,9242347.09,0.191599,4,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,1475,975238660.45,42252446.44,6016438.24,0.142393,8,1,Sumberjaya,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-04-26,1436,258227946.12,4819793.68,4609448.32,0.956358,9,3,Banjaran,sector_hotel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,1666,544670185.64,16825330.6,3516632.39,0.209008,10,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,1070,296702113.09,86297805.71,4069722.51,0.047159,11,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-04,1357,229594050.61,75151142.66,2478240.32,0.032977,1,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,1714,55465242.66,58226370.76,7951920.7,0.136569,7,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-08-07,1416,677805649.51,87886431.12,4713426.99,0.053631,12,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,1502,314993538.41,82160212.72,524689.03,0.006386,2,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,1144,446794736.89,2378540.42,5276834.13,2.218518,3,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,1862,519305717.42,65071043.84,1672700.83,0.025706,8,1,Talaga,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-09,1510,51141422.69,45304443.05,7617206.15,0.168134,1,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,1205,873953317.79,32757017.1,6790610.33,0.207302,5,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-07-20,1918,468688780.48,47275431.92,1667252.81,0.035267,2,3,Sindang,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-02-24,1816,593934210.87,14966947.03,6702121.09,0.447795,12,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,1613,894655316.77,14620594.26,2088776.46,0.142865,9,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-05-08,1522,935685675.74,36262283.34,9968005.83,0.274886,12,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,1177,691670853.14,52880436.65,409775.31,0.007749,6,3,Lemahsugih,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-11-23,1577,595225787.42,75398228.59,962173.03,0.012761,10,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,1658,35327991.04,87383582.25,7839782.16,0.089717,4,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-07-14,1918,168502767.3,73651668.3,7480965.2,0.101572,2,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-09-21,1618,95753565.38,23572123.18,4952131.2,0.210084,1,1,Panyingkiran,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,1504,583247965.42,12149127.86,6662566.78,0.548399,11,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,1312,242162452.43,82055174.13,8837100.15,0.107697,12,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,1067,389573795.26,23866212.93,3171264.3,0.132877,6,3,Argapura,sector_hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,1550,292914430.14,7393371.18,4125640.29,0.558019,9,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-03,1410,729326452.66,8763564.46,943319.4,0.107641,11,4,Lemahsugih,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-30,1541,564540740.07,77887666.46,1241994.43,0.015946,5,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,1076,426969729.73,57290944.33,312578.43,0.005456,1,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,1223,657710670.86,89393249.0,2161700.74,0.024182,10,1,Kertajati,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,1591,450942245.03,34567998.85,2338277.84,0.067643,9,4,Dawuan,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,1849,940879681.96,42018532.89,8555736.83,0.203618,9,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,1406,830590049.06,7682658.76,3996109.51,0.520147,2,3,Kertajati,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,1575,609289094.69,59698365.94,6924768.37,0.115996,2,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-07-22,1957,960854394.17,20095855.67,638111.98,0.031753,4,3,Panyingkiran,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,1297,970812445.35,34770775.26,2021282.72,0.058132,9,1,Jatiwangi,sector_reklame,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,1881,490006117.9,94336157.8,2820247.89,0.029896,3,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,1535,452886422.43,66551636.84,4938748.27,0.074209,6,3,Lemahsugih,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-09-22,1424,379969446.32,51513365.32,1141523.57,0.02216,2,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,1429,542204996.2,80341255.22,7180286.22,0.089372,9,1,Sukahaji,sector_reklame,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,1729,232693476.24,45046066.86,3335626.85,0.074049,4,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,1640,292717081.98,77455441.39,1271042.51,0.01641,4,1,Cigasong,sector_reklame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,1595,370539482.01,98971489.91,1690889.46,0.017085,4,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-09-03,1587,512625594.43,63714260.33,5785421.29,0.090803,12,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02,1876,891818287.32,50320669.54,721612.55,0.01434,8,2,Banjaran,sector_parkir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,1011,296497387.56,31064673.91,6647008.74,0.213973,2,3,Lemahsugih,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
